        Pcore(1)        Pcore(2)        Pcore(3)        Pcore(4)        Pcore(5)        Pcore(6)        Pcore(7)        Pcore(8)
     1.4942529     2.9885057     4.4827586     5.9770115     5.9770115     4.4827586     2.9885057     1.4942529
        Vcore(1)        Vcore(2)        Vcore(3)        Vcore(4)        Vcore(5)        Vcore(6)        Vcore(7)        Vcore(8)
             0             0             0             0             0             0             0             0
     17.530105     17.604817      17.67953     17.754243     17.754243      17.67953     17.604817     17.530105
     17.530312     17.605025     17.679737      17.75445      17.75445     17.679737     17.605025     17.530312
     17.530518      17.60523     17.679943     17.754656     17.754656     17.679943      17.60523     17.530518
     17.530722     17.605435     17.680147      17.75486      17.75486     17.680147     17.605435     17.530722
     17.530925     17.605638      17.68035     17.755063     17.755063      17.68035     17.605638     17.530925
     17.531126     17.605839     17.680552     17.755264     17.755264     17.680552     17.605839     17.531126
     17.531327     17.606039     17.680752     17.755464     17.755464     17.680752     17.606039     17.531327
     17.531525     17.606238     17.680951     17.755663     17.755663     17.680951     17.606238     17.531525
     17.531723     17.606435     17.681148     17.755861     17.755861     17.681148     17.606435     17.531723
     17.531919     17.606631     17.681344     17.756057     17.756057     17.681344     17.606631     17.531919
     17.532114     17.606826     17.681539     17.756252     17.756252     17.681539     17.606826     17.532114
     17.532307      17.60702     17.681732     17.756445     17.756445     17.681732      17.60702     17.532307
     17.532499     17.607212     17.681924     17.756637     17.756637     17.681924     17.607212     17.532499
      17.53269     17.607403     17.682115     17.756828     17.756828     17.682115     17.607403      17.53269
     17.532879     17.607592     17.682305     17.757017     17.757017     17.682305     17.607592     17.532879
     17.533068      17.60778     17.682493     17.757205     17.757205     17.682493      17.60778     17.533068
     17.533254     17.607967      17.68268     17.757392     17.757392      17.68268     17.607967     17.533254
      17.53344     17.608153     17.682865     17.757578     17.757578     17.682865     17.608153      17.53344
     17.533624     17.608337      17.68305     17.757762     17.757762      17.68305     17.608337     17.533624
     17.533808      17.60852     17.683233     17.757945     17.757945     17.683233      17.60852     17.533808
     17.533989     17.608702     17.683415     17.758127     17.758127     17.683415     17.608702     17.533989
      17.53417     17.608883     17.683595     17.758308     17.758308     17.683595     17.608883      17.53417
     17.534349     17.609062     17.683775     17.758487     17.758487     17.683775     17.609062     17.534349
     17.534528      17.60924     17.683953     17.758665     17.758665     17.683953      17.60924     17.534528
     17.534704     17.609417      17.68413     17.758842     17.758842      17.68413     17.609417     17.534704
      17.53488     17.609593     17.684306     17.759018     17.759018     17.684306     17.609593      17.53488
     17.535055     17.609767      17.68448     17.759193     17.759193      17.68448     17.609767     17.535055
     17.535228     17.609941     17.684653     17.759366     17.759366     17.684653     17.609941     17.535228
       17.5354     17.610113     17.684826     17.759538     17.759538     17.684826     17.610113       17.5354
     17.535571     17.610284     17.684997     17.759709     17.759709     17.684997     17.610284     17.535571
     17.535741     17.610454     17.685166     17.759879     17.759879     17.685166     17.610454     17.535741
      17.53591     17.610622     17.685335     17.760048     17.760048     17.685335     17.610622      17.53591
     17.536077      17.61079     17.685503     17.760215     17.760215     17.685503      17.61079     17.536077
     17.536244     17.610956     17.685669     17.760382     17.760382     17.685669     17.610956     17.536244
     17.536409     17.611122     17.685834     17.760547     17.760547     17.685834     17.611122     17.536409
     17.536573     17.611286     17.685998     17.760711     17.760711     17.685998     17.611286     17.536573
     17.536736     17.611449     17.686161     17.760874     17.760874     17.686161     17.611449     17.536736
     17.536898      17.61161     17.686323     17.761036     17.761036     17.686323      17.61161     17.536898
     17.537059     17.611771     17.686484     17.761197     17.761197     17.686484     17.611771     17.537059
     17.537218     17.611931     17.686644     17.761356     17.761356     17.686644     17.611931     17.537218
     17.537377     17.612089     17.686802     17.761515     17.761515     17.686802     17.612089     17.537377
     17.537534     17.612247      17.68696     17.761672     17.761672      17.68696     17.612247     17.537534
     17.537691     17.612403     17.687116     17.761829     17.761829     17.687116     17.612403     17.537691
     17.537846     17.612559     17.687271     17.761984     17.761984     17.687271     17.612559     17.537846
        17.538     17.612713     17.687426     17.762138     17.762138     17.687426     17.612713        17.538
     17.538154     17.612866     17.687579     17.762292     17.762292     17.687579     17.612866     17.538154
     17.538306     17.613019     17.687731     17.762444     17.762444     17.687731     17.613019     17.538306
     17.538457      17.61317     17.687882     17.762595     17.762595     17.687882      17.61317     17.538457
     17.538607      17.61332     17.688032     17.762745     17.762745     17.688032      17.61332     17.538607
     17.538756     17.613469     17.688182     17.762894     17.762894     17.688182     17.613469     17.538756
     17.538904     17.613617      17.68833     17.763042     17.763042      17.68833     17.613617     17.538904
     17.539051     17.613764     17.688477     17.763189     17.763189     17.688477     17.613764     17.539051
     17.539198      17.61391     17.688623     17.763335     17.763335     17.688623      17.61391     17.539198
     17.539343     17.614055     17.688768     17.763481     17.763481     17.688768     17.614055     17.539343
     17.539487     17.614199     17.688912     17.763625     17.763625     17.688912     17.614199     17.539487
      17.53963     17.614342     17.689055     17.763768     17.763768     17.689055     17.614342      17.53963
     17.539772     17.614485     17.689197      17.76391      17.76391     17.689197     17.614485     17.539772
     17.539913     17.614626     17.689338     17.764051     17.764051     17.689338     17.614626     17.539913
     17.540053     17.614766     17.689479     17.764191     17.764191     17.689479     17.614766     17.540053
     17.540193     17.614905     17.689618      17.76433      17.76433     17.689618     17.614905     17.540193
     17.540331     17.615043     17.689756     17.764469     17.764469     17.689756     17.615043     17.540331
     17.540468     17.615181     17.689893     17.764606     17.764606     17.689893     17.615181     17.540468
     17.540605     17.615317      17.69003     17.764742     17.764742      17.69003     17.615317     17.540605
