        Vcore(1)        Vcore(2)        Vcore(3)        Vcore(4)
     29.972274	     28.657022	     28.328237	     28.328237	
     29.974129	     28.658877	     28.330091	     28.330091	
     29.975982	      28.66073	     28.331944	     28.331944	
     29.977834	     28.662581	     28.333796	     28.333796	
     29.979684	     28.664431	     28.335646	     28.335646	
     29.981533	     28.666279	     28.337494	     28.337494	
      29.98338	     28.668126	     28.339341	     28.339341	
     29.985225	     28.669971	     28.341186	     28.341186	
     29.987069	     28.671815	     28.343029	     28.343029	
     29.988911	     28.673657	     28.344871	     28.344871	
     29.990752	     28.675498	     28.346712	     28.346712	
     29.992591	     28.677336	     28.348551	     28.348551	
     29.994429	     28.679174	     28.350388	     28.350388	
     29.996265	      28.68101	     28.352224	     28.352224	
       29.9981	     28.682844	     28.354058	     28.354058	
     29.999933	     28.684677	     28.355891	     28.355891	
     30.001764	     28.686508	     28.357722	     28.357722	
     30.003594	     28.688338	     28.359552	     28.359552	
     30.005423	     28.690166	      28.36138	      28.36138	
     30.007249	     28.691992	     28.363206	     28.363206	
     30.009075	     28.693818	     28.365031	     28.365031	
     30.010899	     28.695641	     28.366855	     28.366855	
     30.012721	     28.697463	     28.368677	     28.368677	
     30.014541	     28.699283	     28.370497	     28.370497	
     30.016361	     28.701102	     28.372316	     28.372316	
     30.018178	      28.70292	     28.374133	     28.374133	
     30.019994	     28.704735	     28.375949	     28.375949	
     30.021809	      28.70655	     28.377763	     28.377763	
     30.023622	     28.708362	     28.379576	     28.379576	
     30.025433	     28.710174	     28.381387	     28.381387	
     30.027243	     28.711983	     28.383196	     28.383196	
     30.029051	     28.713791	     28.385004	     28.385004	
     30.030858	     28.715598	     28.386811	     28.386811	
     30.032664	     28.717403	     28.388616	     28.388616	
     30.034467	     28.719207	      28.39042	      28.39042	
      30.03627	     28.721009	     28.392222	     28.392222	
      30.03807	     28.722809	     28.394022	     28.394022	
      30.03987	     28.724608	     28.395821	     28.395821	
     30.041667	     28.726406	     28.397618	     28.397618	
     30.043464	     28.728202	     28.399414	     28.399414	
     30.045258	     28.729996	     28.401209	     28.401209	
     30.047052	     28.731789	     28.403002	     28.403002	
     30.048843	     28.733581	     28.404793	     28.404793	
     30.050633	      28.73537	     28.406583	     28.406583	
     30.052422	     28.737159	     28.408371	     28.408371	
     30.054209	     28.738946	     28.410158	     28.410158	
     30.055995	     28.740731	     28.411943	     28.411943	
     30.057779	     28.742515	     28.413727	     28.413727	
     30.059561	     28.744297	     28.415509	     28.415509	
     30.061342	     28.746078	      28.41729	      28.41729	
     30.063122	     28.747857	     28.419069	     28.419069	
       30.0649	     28.749635	     28.420847	     28.420847	
     30.066677	     28.751412	     28.422623	     28.422623	
     30.068452	     28.753186	     28.424398	     28.424398	
     30.070225	      28.75496	     28.426171	     28.426171	
     30.071997	     28.756732	     28.427943	     28.427943	
     30.073768	     28.758502	     28.429713	     28.429713	
     30.075537	     28.760271	     28.431482	     28.431482	
     30.077305	     28.762038	     28.433249	     28.433249	
     30.079071	     28.763804	     28.435015	     28.435015	
     30.080835	     28.765568	     28.436779	     28.436779	
     30.082598	     28.767331	     28.438542	     28.438542	
      30.08436	     28.769092	     28.440304	     28.440304	
      30.08612	     28.770852	     28.442063	     28.442063	
     30.087879	     28.772611	     28.443822	     28.443822	
     30.089636	     28.774368	     28.445579	     28.445579	
     30.091392	     28.776123	     28.447334	     28.447334	
     30.093146	     28.777877	     28.449088	     28.449088	
     30.094898	     28.779629	      28.45084	      28.45084	
      30.09665	      28.78138	     28.452591	     28.452591	
     30.098399	      28.78313	     28.454341	     28.454341	
     30.100148	     28.784878	     28.456089	     28.456089	
     30.101894	     28.786625	     28.457835	     28.457835	
      30.10364	      28.78837	      28.45958	      28.45958	
     30.105384	     28.790113	     28.461324	     28.461324	
     30.107126	     28.791855	     28.463066	     28.463066	
     30.108867	     28.793596	     28.464806	     28.464806	
     30.110606	     28.795335	     28.466545	     28.466545	
     30.112344	     28.797073	     28.468283	     28.468283	
     30.114081	     28.798809	     28.470019	     28.470019	
     30.115816	     28.800544	     28.471754	     28.471754	
     30.117549	     28.802277	     28.473487	     28.473487	
     30.119281	     28.804009	     28.475219	     28.475219	
     30.121012	     28.805739	     28.476949	     28.476949	
