        Pcore(1)        Pcore(2)
     143.19877     70.571896
     143.19877     70.571896
     143.19878     70.571897
     143.19878     70.571897
     143.19878     70.571898
     143.19878     70.571898
     143.19878     70.571898
     143.19878     70.571899
     143.19878     70.571899
     143.19878       70.5719
     143.19878       70.5719
     143.19878     70.571901
     143.19878     70.571901
     143.19878     70.571901
     143.19878     70.571902
     143.19878     70.571902
     143.19878     70.571903
     143.19878     70.571903
     143.19878     70.571903
     143.19878     70.571904
     143.19878     70.571904
     143.19878     70.571905
     143.19878     70.571905
     143.19878     70.571905
     143.19878     70.571906
     143.19879     70.571906
     143.19879     70.571907
     143.19879     70.571907
     143.19879     70.571908
     143.19879     70.571908
     143.19879     70.571908
     143.19879     70.571909
     143.19879     70.571909
     143.19879     70.571909
     143.19879      70.57191
     143.19879      70.57191
     143.19879     70.571911
     143.19879     70.571911
     143.19879     70.571911
     143.19879     70.571912
     143.19879     70.571912
     143.19879     70.571913
     143.19879     70.571913
     143.19879     70.571913
     143.19879     70.571914
     143.19879     70.571914
     143.19879     70.571915
     143.19879     70.571915
     143.19879     70.571915
     143.19879     70.571916
     143.19879     70.571916
      143.1988     70.571916
      143.1988     70.571917
      143.1988     70.571917
      143.1988     70.571918
      143.1988     70.571918
      143.1988     70.571918
      143.1988     70.571919
      143.1988     70.571919
      143.1988     70.571919
      143.1988      70.57192
      143.1988      70.57192
      143.1988     70.571921
      143.1988     70.571921
      143.1988     70.571921
      143.1988     70.571922
      143.1988     70.571922
      143.1988     70.571922
      143.1988     70.571923
      143.1988     70.571923
      143.1988     70.571923
      143.1988     70.571924
      143.1988     70.571924
      143.1988     70.571924
      143.1988     70.571925
      143.1988     70.571925
      143.1988     70.571926
     143.19881     70.571926
     143.19881     70.571926
     143.19881     70.571927
     143.19881     70.571927
     143.19881     70.571927
     143.19881     70.571928
     143.19881     70.571928
     143.19881     70.571928
     143.19881     70.571929
     143.19881     70.571929
     143.19881     70.571929
     143.19881      70.57193
     143.19881      70.57193
     143.19881      70.57193
     143.19881     70.571931
     143.19881     70.571931
     143.19881     70.571931
     143.19881     70.571932
     143.19881     70.571932
     143.19881     70.571932
     143.19881     70.571933
     143.19881     70.571933
     143.19881     70.571933
     143.19881     70.571934
     143.19881     70.571934
     143.19881     70.571934
     143.19881     70.571935
     143.19881     70.571935
     143.19881     70.571935
     143.19882     70.571936
     143.19882     70.571936
     143.19882     70.571936
     143.19882     70.571937
     143.19882     70.571937
     143.19882     70.571937
     143.19882     70.571938
     143.19882     70.571938
     143.19882     70.571938
     143.19882     70.571939
     143.19882     70.571939
     143.19882     70.571939
     143.19882      70.57194
     143.19882      70.57194
     143.19882      70.57194
     143.19882     70.571941
     143.19882     70.571941
     143.19882     70.571941
     143.19882     70.571941
     143.19882     70.571942
     143.19882     70.571942
     143.19882     70.571942
     143.19882     70.571943
     143.19882     70.571943
     143.19882     70.571943
     143.19882     70.571944
     143.19882     70.571944
     143.19882     70.571944
     143.19882     70.571945
     143.19882     70.571945
     143.19882     70.571945
     143.19882     70.571945
     143.19883     70.571946
     143.19883     70.571946
     143.19883     70.571946
     143.19883     70.571947
     143.19883     70.571947
     143.19883     70.571947
     143.19883     70.571948
     143.19883     70.571948
     143.19883     70.571948
     143.19883     70.571948
     143.19883     70.571949
     143.19883     70.571949
     143.19883     70.571949
     143.19883      70.57195
     143.19883      70.57195
     143.19883      70.57195
     143.19883      70.57195
     143.19883     70.571951
     143.19883     70.571951
     143.19883     70.571951
     143.19883     70.571952
     143.19883     70.571952
     143.19883     70.571952
     143.19883     70.571952
     143.19883     70.571953
     143.19883     70.571953
     143.19883     70.571953
     143.19883     70.571954
     143.19883     70.571954
     143.19883     70.571954
     143.19883     70.571954
     143.19883     70.571955
     143.19883     70.571955
     143.19883     70.571955
     143.19884     70.571956
     143.19884     70.571956
     143.19884     70.571956
     143.19884     70.571956
     143.19884     70.571957
     143.19884     70.571957
     143.19884     70.571957
     143.19884     70.571957
     143.19884     70.571958
     143.19884     70.571958
     143.19884     70.571958
     143.19884     70.571959
     143.19884     70.571959
     143.19884     70.571959
     143.19884     70.571959
     143.19884      70.57196
     143.19884      70.57196
     143.19884      70.57196
     143.19884      70.57196
     143.19884     70.571961
     143.19884     70.571961
     143.19884     70.571961
     143.19884     70.571961
     143.19884     70.571962
     143.19884     70.571962
     143.19884     70.571962
     143.19884     70.571962
     143.19884     70.571963
     143.19884     70.571963
     143.19884     70.571963
     143.19884     70.571963
     143.19884     70.571964
     143.19884     70.571964
